Key,Transcription
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_133.mp3,और अगर आपको यह Amazon Watcher भी जो अवेलेबल है आज के लिए 1200 का वो सिर्फ आज के लिए अवेलेबल रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_134.mp3,आपको शेल्ड है वह Amazon के बाउचर के बनिंग पर हम प्रोवाइड नहीं कर पाएंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_135.mp3,my orders का option रहेगा my orders का अगर आप click करेंगे ready my voucher का option रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_137.mp3,"जैसे ही आप उसको redeem करते हैं, आप अपने Amazon Pay में wallet में add करते हैं,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_138.mp3,तो wallet में add करने के बाद वो voucher एक साल के लिए वैलिट रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_139.mp3,आपको कोई minimum purchase का criteria नहीं लगेगा जैसे कि 1200 का अगर आपको redeem करना है तो 1500 का purchase करना ही होगा ऐसा कुछ भी नहीं है तो आप 500 के लिए भी purchase कर सकते हैं 200 के लिए भी purchase कर सकते हैं आपने amazon net
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_142.mp3,12 months के लिए कितना cost करता है 14 months के लिए including extensive
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_146.mp3,आपने अगर कुछ raise किया है बोला आपने उसके regarding मुझे कुछ आएगा update
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_148.mp3,एप्लीकेशन पर कुछ changes होंगे आप view कर पाएंगे application पर changes
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_149.mp3,"तो आप अपने इनसे feedback raise कर सकते हैं application पर, and raising support करी, informing के,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_152.mp3,अगर आपको कोई भी guidance चाहिए purchase करते समय कोई भी glitch आ रहा है वापस से तो आप इसी में number पर call back कर सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_153.mp3,हमारे colleagues जो Ranjit ने आपसे पहले बात की थी वही pickup कर पाएंगे call को directly call connect नहीं होगा as in IVR call है but जब भी आप call back करेंगे इनको notification receive नहीं होगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_156.mp3,तो it would be great अगर आप 630 के पहले call back request
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_157.mp3,उसका है तो 6.30 से 10.15 में अगर हम call पे भी जा रहे हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_158.mp3,तो exactly 7 से पहले हम अपनों को अलवा करेंगे अच्छे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2141819_2024_09_26_08_33_GMT_384_segment_159.mp3,वन्निंग करते हैं तो इस दिन से आपको fallback करते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_002.mp3,"home में कुछ नहीं दिखा रहा गया home में जाऊं तो footwear, accessories"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_003.mp3,store पे जाओ store पे नहीं store पे तो shopping होगा न
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_004.mp3,"just give me a minute, एक बार वो भी check कर रहा हूँ, वो ही check कर रहा हूँ मैं आपको,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_007.mp3,ठीक है थोड़ा back आई है उसमें elite का एक option रहेगा
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_011.mp3,क्यों मतलब अगर normal elite का pricing देखेंगे दूसरे users के लिए
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_013.mp3,"हाँ, कोई भी डाल के आप कभी भी जा सकते हैं सर, no need to worry about that."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_018.mp3,अभी मैं date जो 21st मार्च दिखा रहा है वो ही डालू क्या?
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_019.mp3,पर सिर्फ टाइप करके ये लिखी है की as per the conversation मैंने membership purchase कर लिया है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_022.mp3,नहीं नहीं वो मतलब किए as per the conversation I have purchased the elite membership
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_023.mp3,या source account आप वो दाल के उसके बाद ये लिख दीजिये के
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_024.mp3,I want to start my elite membership from February 3rd के लिए जीजे लो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_027.mp3,कोई बार open करके check कर सकते हैं जैसे ही mobile के browser में जाइए
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_028.mp3,मतलब वो fitness में वो cult pass elite का option नहीं दिखा रहा है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_030.mp3,"तो उसका pricing आकर आपको 13,000 कुछ पड़ रहा है right"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_031.mp3,वो तो वही friend को refer करने के लिए मिल रहा हूँ renew now मिल रहा है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_033.mp3,मतलब in case आगर आपको वो normal elite मिल रहा है तो it is fine
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_035.mp3,ma'am का profile eligible था उसके लिए वो automatic activate हुआ
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_036.mp3,I totally understand क्यों मतलब वो fitness option में आपको multiple membership दिखेंगे लेकिन इसमें आपको multiple membership नहीं दिख रहा है वो ही option हो रहा है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_037.mp3,"नहीं, नहीं, but it's not happening, because I can't be holding on for half an hour, it's almost half an hour I'm still discussing with you, I have to go out."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_040.mp3,तो वैसे तो option दिखाना नहीं चाहिए क्यों मतलब जब भी वो renew membership का option रहेगा राइट
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_043.mp3,back-end team से एक बार escalate करके कराता हूँ मतलब आप कब free होंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_044.mp3,"मैं काम करता हूँ, मैं आपको मतलब पान वज़े के खरीब call back कर लेता हूँ"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2675320_2025_02_02_06_06_GMT_384_segment_046.mp3,मैं back-end team से बोलती है वो refund जो है वो initiate कराके आपको reward back दलवा देता हूँ टिकेट
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2628976_2025_01_23_05_39_GMT_384_segment_002.mp3,"पहले आपका 90 days का pause आता था, मैं 90 days..."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2628976_2025_01_23_05_39_GMT_384_segment_003.mp3,"90 days का pause आता था, 3 months का extension आता था,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2628976_2025_01_23_05_39_GMT_384_segment_004.mp3,"कुछ है नहीं, basically सब कुछ change हो गया है, तो वो थोड़ा"
